composite_key,objeto_contrato,valor_contrato,processo_gdf,numero_contrato,raw_text_hash,versao_idx
e26756bc75ef_00040-00002078/2021-52_44662/2021,"O Contrato tem por objeto a prestação de serviços a serem executados de forma contínua, correspondentes ao fornecimento e distribuição de energia elétrica, necessários ao funcionamento de diversas instalações da Secretaria de Estado de Economia do DF - SEEC, localizadas em imóveis com cessão de uso","R$ 745.058,72",00040-00002078/2021-52,44662/2021,cff1a5852f2c,1
4ad7b3c60fe5_041.001.268/2021_208/2021,"Prestação de Serviço Telefônico Fixo Comutado, nas modalidades Discagem Direta Gratuita, Número Único Nacional e Discagem Direta a Ramal, com abrangência nacional e internacional, a ser executado de forma contínua","R$ 1.206.992,28",041.001.268/2021,208/2021,ba1e4fff11ca,0
12a3fc56c641_041.001.032/2021_249/2021,Contratação de empresa especializada para prestação dos serviços de transporte de pessoas,"R$ 1.599.999,90",041.001.032/2021,249/2021,a7f05c1f7f8c,0
a49afc4a19a5_041.000.492/2021_256/2021,Fornecimento e instalação de divisórias e revestimentos em laminado melamínico sobre alvenarias nas unidades do BRB,"R$ 106.935,00",041.000.492/2021,256/2021,4962c9605bd7,0
b9431bf8e0ee_00113-00014611/2021-18_46/2021,"serviços de chaveiro, com fornecimento de material (fechaduras e cadeados)","R$ 8.345,00",00113-00014611/2021-18,46/2021,db9b7be15475,0
f4622d20ca2e_00110-00002449/2021-61_024/2021,"Contratação de empresa especializada no fornecimento de Crachá Funcional, para identificação de Servidores e Estagiários desta Secretaria de Estado de Obras e Infraestrutura do Distrito Federal, conforme condições e especificações constantes no Projeto Básico Doc. Sei (69252274) e Proposta Doc. Sei (70405572)","R$ 5.950,00",00110-00002449/2021-61,024/2021,402a6406d897,0
3856cc20c938_00040-00015683/2021-93_44090/2021,"contratação de empresa especializada no fornecimento de plataforma de videoconferência,a fim de atender às necessidades da Secretaria de Estado de Economia do Distrito Federal (SEEC/DF), conforme condições, quantidades e especificações constantes do Termo de Referência, do Edital de Licitação de Pregão Eletrônico nº 11/2021 - COLIC/SCG/SPLAN/SEEC-DF e seus anexos, da Ata de Registro de Preços nº 0067/2021, da Proposta de Preço, que passam a integrar o presente Termo","R$ 506.000,00",00040-00015683/2021-93,44090/2021,cf75ab60403e,0
600b6dd1e765_041.000.649/2021_163/2021,Locação de imóvel para funcionamento de Agência BRB,"R$ 1.020.000,00",041.000.649/2021,163/2021,31c42df59a23,0
0f061e637a50_00090-00001906/2020-78_44178/2021,"Contratação de empresa especializada para implantação de abrigos de passageiros de ônibus e acessibilidade na área atendida pelo Sistema de Transporte Público Coletivo do Distrito Federal, consoante especificam o Edital PE nº 01/2020 (42610014), a Proposta (66764883), Ata de Formação do Cadastro de Reserva (44934543) e a Justificativa de Dispensa de Licitação (67078065), que passam a integrar o presente Contrato","R$ 8.979.030,00",00090-00001906/2020-78,44178/2021,b0c741eeb1b9,0
065a940c3ec5_00090-00001906/2020-78_44179/2021,"Contratação de empresa especializada para manutenção dos abrigos de passageiros de ônibus na área atendida pelo Sistema de Transporte Público Coletivo do Distrito Federal, consoante especificam o Edital PE 01/2020 (42610014), a Proposta (66764883), Ata de Formação do Cadastro de Reserva (44934543) e a Justificativa de Dispensa de Licitação (67078065), que passam a integrar o presente Contrato","R$ 7.254.868,60",00090-00001906/2020-78,44179/2021,6c31f1e9e98a,0
e08f74b9c41e_00070-00001115/2021-01_05/2021,"O presente contrato tem por objeto a contratação de empresa especializada para prestação de serviços de controle de pragas urbanas, Descrição: combate e controle de vetores e pragas urbanas, compreendendo dedetização, desinsetização, desratização, descupinização e controle/manejo de pombos, considerando 4 (quatro) aplicações manuais, em áreas internas e externas de órgãos do GDF. - Unidade: metro quadrado. Quantidade: 14.448 m². Consoante especifica o Edital de Pregão Eletrônico 132/2020 id. 65011450, o Termo de Referência e a Proposta id 65017521, que passam a integrar o presente Termo","R$ 183,49",00070-00001115/2021-01,05/2021,e4b35f41322c,0
d10de5763666_00392-00005357/2021-04_02/2021,"Adesão ao Convênio nº 02/2021, para elaboração de estudos e execução de obras de remanejamentos, complementos de redes de abastecimento de água e coleta de esgotos e execução de serviços complementares para os empreendimentos habitacionais em diversas áreas do Distrito Federal onde a CODHAB/DF execute sua Política de Desenvolvimento, neste plano de trabalho específico, temos como objeto, Região Administrativa de Samambaia RA - XII, sendo: abastecimento de água, na QN 411 conjunto H; abastecimento de água, na QN 415 conjunto N; abastecimento de água, na QN 423 conjunto N; abastecimento de água, na QN 319 conjunto J e coleta de esgotos, na QS 127 conjunto I","R$ 99.396,56",00392-00005357/2021-04,02/2021,3b911e91dfbb,0
6c25087a8ece_00113-00010156/2021-73_40/2021,CONTRATAÇÃO DE EMPRESA ESPECILIZADA PARA A PRESTAÇÃO DE SERVIÇOS DE LOCAÇÃO DE EQUIPAMENTO PARA AS FRENTES DE SERVIÇO DE TERRAPLENAGEM E PAVIMENTAÇÃO,"R$ 2.016.960,00",00113-00010156/2021-73,40/2021,078e794af9a2,0
1765a94ffd1d_00113-00009322/2021-99_41/2021,AQUISIÇÃO DE EMULSÃO ASFÁLTICA TIPO RUPTURA MÉDIA RM1C,"R$ 1.221.750,00",00113-00009322/2021-99,41/2021,8f08d824d326,0
900cb41a6c67_00113-00015113/2021-84_37/2021,fornecimento e instalação de mobiliário,"R$ 91.011,00",00113-00015113/2021-84,37/2021,dd6ed9caf0cf,0
900cb41a6c67_00113-00015113/2021-84_38/2021,fornecimento e instalação de mobiliário,"R$ 240.677,00",00113-00015113/2021-84,38/2021,e09fab9018d3,0
6b6a4cb61dba_00400-00039712/2020-95_48/2021-SEJUS,"O Contrato tem por objeto a aquisição de 10.500 (dez mil e quinhentos) cestas de alimentos e itens de limpeza e higiene pessoal, fornecida em 6 (seis) remessas mensais de 1.750 (um mil setecentos e cinquenta) unidades, para os adolescentes/jovens vinculados às Medidas Socioeducativas de Meio Aberto e Semiliberdade, e os familiares dos socioeducandos vinculados à Medida de Internação, e que estejam vivenciando situação de privação socioeconômica, e com impacto no acesso à alimentação adequada devido ao contexto apresentado no período de pandemia da COVID-19, conforme condições e exigências estabelecidas no Termo de Referência, do Pregão Eletrônico nº 13/2021-SEJUS, e da Proposta da Contratada","R$ 1.699.635,00",00400-00039712/2020-95,48/2021-SEJUS,04751cd0adb7,0
750f723ad240_00400-00044824/2020-68_53/2021-SEJUS,"O Contrato tem por objeto a aquisição de 134 ( cento e trinta e quatro) cilindros de gás liquefeito de petróleo-GLP, com gás butano, Unidade de Fornecimento: cilindro com 45Kg, consoante especifica o Edital do pregão eletrônico n° 086/2021- COLIC/SCG/SPLAN/SEEC-DF, Termo de Referência (anexo do edital) e a Proposta","R$ 48.240,00",00400-00044824/2020-68,53/2021-SEJUS,0afce85d49f5,0
cdb4994531b5_00400-00044824/2020-68_54/2021-SEJUS,"O Contrato tem por objeto a aquisição 290 (duzentos e noventa) botijões de gás liquefeito de petróleo-GLP, com gás butano, Unidade de Fornecimento: bojão com 13Kg; e 82 (oitenta e dois), cilindros de GLP, com gás butano, Unidade de Fornecimento: cilindro com 45Kg. Unidade: cilindro, consoante especifica o Edital do pregão eletrônico n° 086/2021- COLIC/SCG/SPLAN/SEEC-DF, o Termo de Referência (anexo do edital) e a Proposta","R$ 59.912,00",00400-00044824/2020-68,54/2021-SEJUS,128112e6646c,0
ac46b901abf4_00400-00024692/2021-39_55/2021-SEJUS,"Contratação de empresa especializada em tecnologia da informação e comunicação para fornecimento e implantação de serviço corporativo de telefonia fixa comutada (STFC) baseado na tecnologia de voz sobre IP - VoIP (Voice Over Internet Protocol), em nuvem, composta por equipamentos, aparelhos telefônicos, licenças, instalação, configuração, atualização, suporte técnico, manutenção preventiva e corretiva, transferência de conhecimento, ligações locais e nacionais, assim como software de gestão da solução, usando como unidade de medida o ramal","R$ 537.836,40",00400-00024692/2021-39,55/2021-SEJUS,5c3556c81b8f,0
377583d2df6d_04026-00003294/2021-17_unknown_numero,contratação de produtos e serviços por meio de pacote de serviços dos CORREIOS mediante adesão ao Termo de Condições Comerciais,"R$ 23.200,80",04026-00003294/2021-17,,30d984fd02ca,0
4711b60408dd_041.000.540/2021_217/2021,"Fornecimento, instalação, manutenção, montagem e desmontagem de elementos de sinalização interna/programação visual em unidades do BRB","R$ 25.000,00",041.000.540/2021,217/2021,8e80d1d9e28f,0
79ea6143669a_041.000.721/2020_218/2021,Prestação de serviços de adaptação de espaços para implantação do novo modelo de agência em diversas unidades do BRB,"R$ 200.000,00",041.000.721/2020,218/2021,4e7ebb51ecb9,0
0811495919a4_041.000.271/2021_219/2021,"Fornecimento, instalação, manutenção, montagem e desmontagem de divisórias e revestimentos em laminado melamínico sobre alvenarias, em diversas dependências do BRB","R$ 100.000,00",041.000.271/2021,219/2021,a2bf6210daf4,0
0811495919a4_041.000.271/2021_220/2021,"Fornecimento, instalação, manutenção, montagem e desmontagem de divisórias e revestimentos em laminado melamínico sobre alvenarias, em diversas dependências do BRB","R$ 100.000,00",041.000.271/2021,220/2021,879b324a54d6,0
fd818fc31239_00431-00017585/2021-14_44555/2021,"O presente contrato tem por objeto a aquisição, por dispensa de licitação, para a aquisição direta de 26.485 (vinte e seis mil quatrocentos e oitenta e cinco) cestas de alimentos, composta por frutas, verduras e legumes produzidos por agricultores familiares rurais e urbanos e pelos demais beneficiários e organizações que se enquadrem nas disposições da Lei Federal nº 11.326, de 24 de julho de 2006, para atender a demanda da CONTRATANTE, conforme condições definidas no Chamamento Público nº 03/2021 e seus anexos, os quais ficam fazendo parte integrante do presente contrato, independentemente de anexação ou transcrição","R$ 838.250,25",00431-00017585/2021-14,44555/2021,f796adaa4bf3,0
b639cd5c20d6_00431-00017586/2021-69_44556/2021,"O presente contrato tem por objeto a aquisição, por dispensa de licitação, para a aquisição direta de27.000 (vinte e sete mil)cestas de alimentos, composta por frutas, verduras e legumes produzidos por agricultores familiares rurais e urbanos e pelos demais beneficiários e organizações que se enquadrem nas disposições da Lei Federal nº 11.326, de 24 de julho de 2006, para atender a demanda da CONTRATANTE, conforme condições definidas no Chamamento Público nº 03/2021 e seus anexos, os quais ficam fazendo parte integrante do presente contrato, independentemente de anexação ou transcrição","R$ 854.550,00",00431-00017586/2021-69,44556/2021,55ef35f7c1c3,0
0368a4d94bb3_00431-00017588/2021-58_44557/2021,"O presente contrato tem por objeto a aquisição, por dispensa de licitação, para a aquisição direta de 26.635 (vinte e seis mil seiscentos e trinta e cinco)cestas de alimentos, composta por frutas, verduras e legumes produzidos por agricultores familiares rurais e urbanos e pelos demais beneficiários e organizações que se enquadrem nas disposições da Lei Federal nº 11.326, de 24 de julho de 2006, para atender a demanda da CONTRATANTE, conforme condições definidas no Chamamento Público nº 03/2021 e seus anexos, os quais ficam fazendo parte integrante do presente contrato, independentemente de anexação ou transcrição","R$ 842.997,75",00431-00017588/2021-58,44557/2021,afecece53864,0
2db6e7dd3de4_00431-00017590/2021-27_44558/2021,"O presente contrato tem por objeto a aquisição, por dispensa de licitação, para a aquisição direta de 23.097 (vinte e três mil e noventa e sete)cestas de alimentos, composta por frutas, verduras e legumes produzidos por agricultores familiares rurais e urbanos e pelos demais beneficiários e organizações que se enquadrem nas disposições da Lei Federal nº 11.326, de 24 de julho de 2006, para atender a demanda da CONTRATANTE, conforme condições definidas no Chamamento Público nº 03/2021 e seus anexos, os quais ficam fazendo parte integrante do presente contrato, independentemente de anexação ou transcrição","R$ 731.020,05",00431-00017590/2021-27,44558/2021,9d88de96bc40,0
e6ede29d0cbf_00431-00017591/2021-71_44559/2021,"O presente contrato tem por objeto a aquisição, por dispensa de licitação, para a aquisição direta de 22.496 (vinte e dois mil quatrocentos e noventa e seis)cestas de alimentos, composta por frutas, verduras e legumes produzidos por agricultores familiares rurais e urbanos e pelos demais beneficiários e organizações que se enquadrem nas disposições da Lei Federal nº 11.326, de 24 de julho de 2006, para atender a demanda da CONTRATANTE, conforme condições definidas no Chamamento Público nº 03/2021 e seus anexos, os quais ficam fazendo parte integrante do presente contrato, independentemente de anexação ou transcrição","R$ 711.998,40",00431-00017591/2021-71,44559/2021,569faecc95c8,0
7567143ac220_00431-00017593/2021-61_44560/2021,"O presente contrato tem por objeto a aquisição, por dispensa de licitação, para a aquisição direta de 26.460 (vinte e seis mil quatrocentos e sessenta)cestas de alimentos, composta por frutas, verduras e legumes produzidos por agricultores familiares rurais e urbanos e pelos demais beneficiários e organizações que se enquadrem nas disposições da Lei Federal nº 11.326, de 24 de julho de 2006, para atender a demanda da CONTRATANTE, conforme condições definidas no Chamamento Público nº 03/2021 e seus anexos, os quais ficam fazendo parte integrante do presente contrato, independentemente de anexação ou transcrição","R$ 837.459,00",00431-00017593/2021-61,44560/2021,6d8eb81d9834,0
267d6010b76d_00431-00014392/2021-10_44621/2021,"O CONTRATO tem por objeto a operacionalização do pagamento do ""Programa Cartão Gás , que consiste na concessão de auxílio financeiro, em parcelas sucessivas bimestrais, no valor de R$ 100,00 (cem reais), para aquisição do GLP 13kg, instituído pela Lei nº 6.938, de 10 de agosto de 2021, destinado a assegurar às famílias com renda per capita de até meio salário mínimo o acesso ao gás liquefeito de petróleo (GLP 13 kg) para uso doméstico, regulamentado pelo Decreto nº 42.376 de 10 de agosto de 2021, sob gestão da Secretaria de Estado de Desenvolvimento Social - SEDES","R$ 8.764.648,64",00431-00014392/2021-10,44621/2021,c743a8a1d9e2,0
f9cb486c9943_041.001.407/2021_346/2021,"Prestação de Serviço Telefônico Fixo Comutado, nas modalidades Discagem Direta Gratuita, Número Único Nacional e Discagem Direta a Ramal, com abrangência nacional e internacional","R$ 1.300.513,08",041.001.407/2021,346/2021,c890db573a5b,0
132be85ea7ce_04001-0000000800/2021-13_45374/2022,"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 10.000,00",04001-0000000800/2021-13,45374/2022,428ead35111f,0
17972a54dafd_00080-00247063/2021-72_14/2022,"a aquisição de gêneros alimentícios não perecíveis - Pão brioche e Pão de hambúrguer, por meio de Registro de Preços, para o Programa de Alimentação Escolar do Distrito Federal - PAE/DF","R$ 943.385,48",00080-00247063/2021-72,14/2022,55d33d6cc794,0
460a93ba8100_00053-00134305/2021-96_08/2022,"regular as condições, procedimentos, direitos e obrigações das PARTES em relação ao uso do SISTEMA DE DISTRIBUIÇÃO pelo CONSUMIDOR para a UNIDADE CONSUMIDORA e o pagamento dos ENCARGOS DE USO, segundo as características contratuais definidas neste CONTRATO, além de regular as condições, procedimentos, direitos e obrigações das PARTES em relação à conexão das instalações do CONSUMIDOR ao SISTEMA DE DISTRIBUIÇÃO por meio do PONTO DE ENTREGA. Regular o fornecimento de energia elétrica, pela DISTRIBUIDORA ao CONSUMIDOR, de acordo com as características contratuais definidas neste CONTRATO, para uso exclusivo na unidade Consumidora de responsabilidade do CONSUMIDOR","R$ 180.000,00",00053-00134305/2021-96,08/2022,bd9a1d69e679,0
f816a7778863_00117/00000024/2021-21_007/2021-CEBLajeado,"CONTRATAÇÃO DE SERVIÇOS DE CONSULTORIA EM TECNOLOGIA DA INFORMAÇÃO, ADMINISTRATIVO/FINANCEIRO E CONTÁBIL, MIGRAÇÃO DE DADOS DOS SISTEMAS DA CEB L, E MAPEAMENTO DE PROCESSOS INTERNOS","R$ 48.500,00",00117/00000024/2021-21,007/2021-CEBLajeado,036508b5106f,0
