objeto_contrato,valor_contrato,hash,versao_idx
"a prestação de serviço técnico especializado de manutenção, expansão, criação e/ou evolução da infraestrutura do Data Lake, sob demanda, para produtos do ecossistema Apache Hadoop, ITEM 7, conforme especificações e condições constantes no Termo de Referência, no Edital de Pregão Eletrônico nº 144/2020 - SEEC/SPLAN/SCG/COLIC/PREGÃO e seus anexos, na Ata de Registro de Preços SEI-GDF n.º 023/2021 e na Proposta de Preços da Empresa","R$ 981.000,00",aa96c90c1db0,0
Locação de imóvel para a instalação de ponto de atendimento do BRB,"R$ 768.000,00",855c1843d3f9,13
"a contratação para realização do Curso de Extensão em Contabilidade para o Terceiro Setor com a finalidade de inscrever 29 (Vinte e nove) servidores do Núcleo de Benefícios Fiscais da Gerência de Controle e Acompanhamento de Processos Especiais - NUBEF/GEESP e de toda a SUREC, com carga horária de 150 horas, composta por atividades atividades síncronas, que envolvem a participação em aulas-chat (aula ao vivo) e que possibilitam a interação em tempo real com os docentes e participantes do curso","R$ 145.000,00",015354938643,0
"Contratação de Instituição certificadora, credenciada pela Secretaria de Previdência do Ministério da Fazenda SPREV, a fim de prestar serviços, em duas etapas: pré-auditoria e auditoria presencial externa. Na primeira etapa, realizará um diagnóstico do Instituto e na segunda etapa, realizará a certificação deste Instituto de Previdência dos Servidores do Distrito Federal IPREV/DF, no Nível 2, do Programa de Certificação Institucional e Modernização da Gestão dos Regimes Próprios de Previdência Social da União, dos Estados, do Distrito Federal e dos Municípios Pró-Gestão RPPS (Portaria MPS nº 185/2015, alterada pela Portaria MF nº 577/2017 e aprovada pela Portaria SPREV nº 3/2018","R$ 8.200,00",29b8aa028770,0
"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 2.632,10",132be85ea7ce,89
"O Contrato tem por objeto a contratação de Instituição de Ensino Superior para execução da segunda etapa do Programa Nacional de Capacitação do Sistema Único de Assistência Social/SUAS (CapacitaSUAS) , consoante especifica o Edital de Pregão Eletrônico nº 05/2021 (68833355) o Termo de Referência (65860996) e a Proposta Comercial (69821800), que passam a integrar o presente Termo","R$ 185.000,00",194b47e2547b,0
"O Contrato tem por objeto a aquisição de gás liquefeito de petróleo - GLP, consoante especifica o Edital de Pregão Eletrônico nº 086/2021 (71529430), a Ata de Registro de Preços nº 140/2021 (71623638) que passam a integrar o presente Termo","R$ 11.423,20",89764bdd8a11,0
"Subscrição, implantação e suporte mensal de Software de Gestão de Pessoas (Portal RH)","R$ 29.962,85",342c1e83faee,0
"Atualização de licença, suporte e manutenção do software SAP Power Designer Data Architect, Edge Edition (CS)","R$ 5.448,00",9cf7e0f3ec46,0
"Fornecimento de link dedicado de acesso à internet, com velocidade de 100 (cem) Mbps para a sede da Companhia","R$ 13.200,00",6e7d4cb93d0f,0
"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 5,35",132be85ea7ce,90
"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 6,42",132be85ea7ce,91
"CREDECIAMENTO DE PESSOAS JURIDICAS PARA PRESTAÇÃO DE SERVIÇOS DE SAÚDE AOS BENEFICIÁRIOS DO PLANO DE ASSISTÊNCIA SUPLEMENTAR À SAÚDE - GDF-SAÚDE-DF, COMPREENDENDO ASSISTÊNCIA MÉDICA E SERVIÇOS AUXILIARES DE DIAGNÓSTICO E TERAPIA; CONFORME CONTRATO","R$ 18,90",132be85ea7ce,92
"Contratação de serviço de gestão de custos de operação para importação direta de insumos para realização de exames de histocompatibilidade (crossmatch), por importação direta, para atender à população que está na fila de transplantes no Distrito Federal","R$ 48.807,56",638abbb407ae,0
"O presente contrato tem por objeto a prestação de serviços a serem executados de forma contínua, correspondente ao fornecimento de mão de obra de até 14 (quatorze) sentenciados presos e egressos","R$ 311.749,20",0ab7e0848d3a,0
Aquisição de insumo para realização de criopreservação das células progenitoras hematopoiéticas provenientes de medula óssea e de sangue periférico,"R$ 16.620,00",47df3de569f0,0
"contratação de serviço de emissão de certificado digital do tipo A3, com fornecimento de tokens","R$ 1.620,00",fdff263bd261,0
aquisição de aparelhos de ar condicionado,"R$ 3.916,00",026343a9d3ef,0
"prestação de serviços de agenciamento de viagens, compreendendo a reserva, emissão, marcação, remarcação e cancelamento de bilhetes de passagens aéreas (nacionais e internacionais) e terrestres (nacionais apenas), a fim de atender as necessidades de deslocamento dos servidores da JUCIS/DF e de colaboradores eventuais em benefício da Autarquia","R$ 110.001,10",1c798a4dbf94,0
"contratação de direito de uso (subscrição/licença) do software AutoCAD, com direito de atualização de versões por 12 meses, que serão prestados nas condições estabelecidas no Termo de Referência, anexo do Edital","R$ 187.233,00",5993e07c1f1e,0
"aquisição de máquinas de costuras para as oficinas de capacitação e profissionalização da FUNAP/DF, conforme especificações contidas no item 03 do Termo de Referência, consoante especifica o Edital nº 01/2021 (Doc. SEI/GDF nº 57517906), da Proposta de (Doc. SEI/GDF nº 59301569), que passam a integrar o Contrato, quantidade estimada, de acordo com a classificação por ela alcançada nos itens 02, 06, 07 e 13, do Pregão Eletrônico 01/2021","R$ 17.880,00",3ec260de49e9,0
"aquisição de máquinas de costuras para as oficinas de capacitação e profissionalização da FUNAP/DF, conforme especificações contidas no item 03 do Termo de Referência, consoante especifica o Edital nº 01/2021 (Doc. SEI/GDF nº 57517906), da Proposta de (Doc. SEI/GDF nº 60374590), que passam a integrar o presente Contrato, na quantidade estimada, de acordo com a classificação por ela alcançada nos itens 01, 03, 05, 11 e 12, Pregão Eletrônico 01/2021","R$ 31.730,00",c50961b64c9a,0
"aquisição de equipamentos/materiais de consumo de Informática como cabos, conectores RJ45, alicates de climpar, conjunto de chaves de fenda philips e etc, para atender as demandas da Coordenação de Inovação, Tecnologia da Informação e Comunicação - COOTIC da Defensoria Pública do Distrito Federal - DPDF","R$ 60.900,04",3723e42f45f0,0
"prestação de serviços técnicos especializados para contagem e aferição de pontos de função - PFU´s a ser realizada por profissionais devidamente reconhecidos quanto ao conhecimento das regras e procedimentos de contagem, como definidos pelo International Function Point Users Group - IFPUG","R$ 15.780,00",e6cb24b455f4,0
"contratação de empresa especializada para prestação de Serviços de Telecomunicações (serviço telefônico fixo comutado STFC, LDN e solução de telefonia fixa corporativa baseada na tecnologia VoIP)","R$ 143.376,72",66ef2ac73dcb,0
"contratação de empresa especializada para prestação de serviços para elaboração de projetos e estudos para regularização urbanística e fundiária de áreas de interesse social inseridas na Região Administrativa de SÃO SEBASTIÃO RA XIV, nos termos descritos para o LOTE 02, constante no item 4 e 6 do Projeto Básico e item 1.2. do Contrato","R$ 2.143.288,61",ae57d88db4de,0
"contratação de empresa especializada para prestação de serviços para elaboração de projetos e estudos para regularização urbanística e fundiária de áreas de interesse social inseridas na Região Administrativa de SÃO SEBASTIÃO RA XIV, nos termos descritos para o LOTE 03, constante no item 4 e 6 do Projeto Básico e item 1.2. do Contrato","R$ 4.012.544,14",30d041a28ff3,0
Prestação de serviços de castração de caninos e felinos (ováriosalpingo-histerectomia e orquiectomia),"R$ 203.871,28",47141e4431c2,2
"Concessão de licença de uso, suporte e manutenção de software","R$ 2.000,00",a45b48c2258f,0
"aquisição de impressoras para renovação e atendimento do parque tecnológico da FUNAP/DF, conforme especificações contidas no item 01 do Termo de Referência, (Doc. SEI/GDF Nº 68426207), da Proposta de (Doc. SEI/GDF Nº 69986292), que passam a integrar o Contrato","R$ 14.500,00",d0ac2f291791,0
aquisição de equipamentos de informática microcomputadores (workstation) para suprir a atual demanda da Defensoria Pública do Distrito Federal - DPDF,"R$ 147.795,00",87ac7b3ab2be,0
"Contratação de empresa especializada na prestação de serviços de telecomunicações por meio de uma rede IP/MPLS, ao qual visa integrar as unidades do grupo CEB do Edifício Ion com as redes de Iluminação Pública instalada no SIA e a Usina Hidrelétrica do Paranoá, formando uma rede de dados, voz e vídeo conferência para a Companhia Energética de Brasília e demais empresas do grupo","R$ 49.992,00",324de0feca60,0
"A execução de obra de construção do edifício Sede do Conselho Tutelar da Estrutural, da Secretaria de Estado de Justiça e Cidadania do Distrito Federal (SEJUS), Lote 01, de acordo com as especificações constantes Projeto Básico,, devidamente aprovado, do Edital de Licitação, do Resultado de licitação, do Termo de Homologação, do Termo de Adjudicação, da Proposta e demais documentos referenciados no processo","R$ 1.046.145,72",21c7cdbaeb06,0
"A execução de obra de construção dos edifícios sede dos Conselhos Tutelares do Sol Nascente, e de Santa Maria II da Secretaria de Estado de Justiça e Cidadania do Distrito Federal (SEJUS), referentes ao Lote 02, e Lote 03, de acordo com as especificações constantes Projeto Básico devidamente aprovado, do Edital de Licitação, do Resultado de Licitação, do Termo de Homologação, do Termo de Adjudicação, das Propostas e demais documentos referenciados no processo","R$ 2.199.556,02",bcbc4a6f4ac5,0
"prestação e utilização do serviço público de energia elétrica entre a distribuidora e o consumidor sob o endereço: QR 202, Feira Permanente de Samambaia, Estacionamento Oeste, Samambaia Norte/DF, CEP: 72.316-050","R$ 2.469,70",7488db5b4eaa,0
"a aquisição de 18 (dezoito) veículos automotores de fabricação nacional, fabricante FCA - FIAT CHRYSLER AUTOMÓVEIS BRASIL LTDA, MARCA FIAT, MODELO MOBI LIKE 1.0L FLEX, veículo zero quilômetro","R$ 792.000,00",3bda77541cad,0
"a aquisição de equipamentos de Tecnologia da Informação e Comunicação objetivando a modernização do parque de computadores e notebooks do Centro Integrado de Operações de Brasília, realizado pela Secretaria de Estado de Segurança Pública do Distrito Federal, referente ao item 02 do Edital de Licitação do Pregão Eletrônico nº 14/2021-SSPDFe Proposta da Contratada","R$ 287.000,00",b68828a109dd,0
"aquisição de equipamentos de Tecnologia da Informação e Comunicação objetivando a modernização do parque de computadores e notebooks do Centro Integrado de Operações de Brasília, realizado pela Secretaria de Estado de Segurança Pública do Distrito Federal, referente ao item 01 do Edital de Licitação do Pregão Eletrônico nº 14/2021-SSPDFe Proposta da Contratada","R$ 1.976.499,00",caa4d60e213a,0
"prestação de serviços de preparo, fornecimento, transporte e distribuição de kit s lanches, conforme descrição, com execução mediante o regime de prestação de serviços com mão de obra sem dedicação exclusiva, para atender os alunos participantes do Programa RENOVA/DF nos cursos de qualificação profissional, ofertados pela Secretaria de Estado de Trabalho do Distrito Federal, consoante especificação do Edital do Pregão Eletrônico nº 009/2021 e de seus respectivos anexos (71208751), Ata de Registro de Preços nº 019/2021 (71012290) e Proposta da Empresa (71209788)","R$ 3.366.000,00",2eeb1171373b,0
"Contratação de empresa especializada para a aquisição de equipamentos de segurança (fechaduras digitais) e o fornecimento do serviço de instalação em portas de madeira afixadas em estrutura de alvenaria, consoante especifica o Termo de Referência - DF LEGAL/SUAG/DILIC/GEINP Nº 5 (80013965) e a Dispensa de Licitação nº 2/2022 (81035101), para atender as necessidades da DF Legal.","R$ 4.900,00",6b67ff3c84e0,0
"a contratação de empresa especializada no fornecimento de solução tecnológica integrada de Gerenciamento de Serviços de Tecnologia da Informação com Inteligência Artificial Integrada (AITSM), gerenciamento de serviços administrativos e automação de processos, no modelo de Software como Serviço (SaaS), contemplando a customização e transferência de conhecimento a fim de atender às demandas da Secretaria de Estado de Economia do Distrito Federal, conforme especificações e condições estabelecidas no Edital de Licitação de Pregão Eletrônico Nº 033/2021 - COLIC/SCG/SPLAN/SEEC-DF.","R$ 9.800.196,00",6754d47c5c8f,0
"prestação de serviços gráficos sob demanda, para a emissão de histórico da medalha, diploma da medalha, diploma da insígnia, porta diploma e sacola de papel.","R$ 32.500,00",ef7e60198eaa,0
"locação de imóvel situado na QS 406 Conjunto E Lote 3 Loja 4 Edifício Arena Mall, destinado ao funcionamento da Unidade Operativa desta Secretaria denominada Núcleo de Atendimento à Família e aos Autores de Violência Doméstica - Samambaia, conforme especificações do Projeto Básico - SMDF/SUBEV(72448892), Edital 04/2021 (72450067), Aviso de Procura de Imóvel n.º 4/2021 - SMDF/SUBEV (72452671), Laudo de Avaliação Nº 155/2022 - TERRACAP/DICOM/GEPEA/NUPEA (80363085), Proposta (80828046).","R$ 142.137,28",436fdc650555,0
"Contratação de 9.504 UST's para dar continuidade ao desenvolvimento de sistemas web e mobile baseado na arquitetura de microsserviços, arquitetura essa que visa o desenvolvimento de pequenos sistemas que terão seu desenvolvimento, manutenção e sustentação executado pela contratada, baseado também nas ideias e práticas do desenvolvimento ágil, de forma a suportar as ações relacionadas ao planejamento estratégico desta empresa pública.","R$ 570.240,00",5bb6ddb6ec16,0
"Aquisição de gás liquefeito de petróleo, botijão de 13 kg para consumo da Administração Regional de Vicente Pires RA-XXX","R$ 1.991,20",3fc2e752cbea,0
